Unnamed: 0,VIC1-NSW1:VIC1,C2027Q3,3.0,18303.0,152.0,125.0,0.822368,19770.13,fill_rate_based_v1,63.71,75.33,HOLD,0.416,1467.13,8.02,0.27,0.51,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,timestamp,product_id,quarter,tranche,market_price_aud,units_offered,units_sold,fill_rate,fair_value_aud,fair_value_model,fill_rate_percentile,volume_percentile,recommendation,confidence,spread_aud,spread_pct,fill_rate_signal,volume_signal,realized_price_24h,realized_price_7d,realized_price_quarter_end,markout_24h_pct,markout_7d_pct,recommendation_correct_24h,recommendation_correct_7d
2026-07-11T09:26:38.496814Z,V-SA:VIC1,C2027Q3,3.0,11503.0,65.0,63.0,0.969231,12370.89,fill_rate_based_v1,66.15,60.83,HOLD,0.43,867.89,7.54,0.32,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.508305Z,VIC1-NSW1:NSW1,C2027Q3,3.0,2976.22,108.0,108.0,1.0,3228.21,fill_rate_based_v1,66.67,68.0,HOLD,0.449,251.99,8.47,0.33,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.519641Z,VIC1-NSW1:VIC1,C2027Q3,3.0,18303.0,147.0,120.0,0.816327,19747.51,fill_rate_based_v1,63.61,74.5,HOLD,0.413,1444.51,7.89,0.27,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.531212Z,NSW1-QLD1:NSW1,C2027Q3,3.0,5055.51,62.0,62.0,1.0,5444.78,fill_rate_based_v1,66.67,60.33,HOLD,0.437,389.27,7.7,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.543075Z,NSW1-QLD1:QLD1,C2027Q3,3.0,33771.85,135.0,108.0,0.8,36332.88,fill_rate_based_v1,63.33,72.5,HOLD,0.406,2561.03,7.58,0.27,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.554257Z,V-SA:SA1,C2027Q3,3.0,5414.85,70.0,70.0,1.0,5839.01,fill_rate_based_v1,66.67,61.67,HOLD,0.439,424.16,7.83,0.33,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.565157Z,V-SA:VIC1,C2027Q3,3.0,11503.0,65.0,63.0,0.969231,12370.89,fill_rate_based_v1,66.15,60.83,HOLD,0.43,867.89,7.54,0.32,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.576884Z,VIC1-NSW1:NSW1,C2027Q3,3.0,2976.22,108.0,108.0,1.0,3228.21,fill_rate_based_v1,66.67,68.0,HOLD,0.449,251.99,8.47,0.33,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.588407Z,VIC1-NSW1:VIC1,C2027Q3,3.0,18303.0,147.0,120.0,0.816327,19747.51,fill_rate_based_v1,63.61,74.5,HOLD,0.413,1444.51,7.89,0.27,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.601101Z,NSW1-QLD1:NSW1,C2027Q3,4.0,4496.2,62.0,62.0,1.0,4842.41,fill_rate_based_v1,66.67,60.33,HOLD,0.437,346.21,7.7,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.612258Z,NSW1-QLD1:QLD1,C2027Q3,4.0,29350.32,133.0,108.0,0.81203,31589.81,fill_rate_based_v1,63.53,72.17,HOLD,0.409,2239.49,7.63,0.27,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.623334Z,V-SA:SA1,C2027Q3,4.0,4753.0,64.0,64.0,1.0,5120.57,fill_rate_based_v1,66.67,60.67,HOLD,0.438,367.57,7.73,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.634242Z,V-SA:VIC1,C2027Q3,4.0,10753.0,75.0,73.0,0.973333,11585.16,fill_rate_based_v1,66.22,62.5,HOLD,0.434,832.16,7.74,0.32,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.645550Z,VIC1-NSW1:NSW1,C2027Q3,4.0,2989.18,109.0,109.0,1.0,3242.76,fill_rate_based_v1,66.67,68.17,HOLD,0.449,253.58,8.48,0.33,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.656858Z,VIC1-NSW1:VIC1,C2027Q3,4.0,16472.7,150.0,125.0,0.833333,17799.67,fill_rate_based_v1,63.89,75.0,HOLD,0.418,1326.97,8.06,0.28,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.668320Z,NSW1-QLD1:NSW1,C2027Q3,4.0,4496.2,62.0,62.0,1.0,4842.41,fill_rate_based_v1,66.67,60.33,HOLD,0.437,346.21,7.7,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.680030Z,NSW1-QLD1:QLD1,C2027Q3,4.0,29350.32,133.0,108.0,0.81203,31589.81,fill_rate_based_v1,63.53,72.17,HOLD,0.409,2239.49,7.63,0.27,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.692707Z,V-SA:SA1,C2027Q3,4.0,4753.0,64.0,64.0,1.0,5120.57,fill_rate_based_v1,66.67,60.67,HOLD,0.438,367.57,7.73,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.705674Z,V-SA:VIC1,C2027Q3,4.0,10753.0,75.0,73.0,0.973333,11585.16,fill_rate_based_v1,66.22,62.5,HOLD,0.434,832.16,7.74,0.32,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.719748Z,VIC1-NSW1:NSW1,C2027Q3,4.0,2989.18,93.0,93.0,1.0,3234.79,fill_rate_based_v1,66.67,65.5,HOLD,0.445,245.61,8.22,0.33,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.730984Z,VIC1-NSW1:VIC1,C2027Q3,4.0,16472.7,145.0,120.0,0.827586,17779.63,fill_rate_based_v1,63.79,74.17,HOLD,0.415,1306.93,7.93,0.28,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.742539Z,NSW1-QLD1:NSW1,C2027Q3,4.0,4496.2,62.0,62.0,1.0,4842.41,fill_rate_based_v1,66.67,60.33,HOLD,0.437,346.21,7.7,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.753610Z,NSW1-QLD1:QLD1,C2027Q3,4.0,29350.32,133.0,108.0,0.81203,31589.81,fill_rate_based_v1,63.53,72.17,HOLD,0.409,2239.49,7.63,0.27,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.765557Z,V-SA:SA1,C2027Q3,4.0,4753.0,64.0,64.0,1.0,5120.57,fill_rate_based_v1,66.67,60.67,HOLD,0.438,367.57,7.73,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.776968Z,V-SA:VIC1,C2027Q3,4.0,10753.0,75.0,73.0,0.973333,11585.16,fill_rate_based_v1,66.22,62.5,HOLD,0.434,832.16,7.74,0.32,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.788213Z,VIC1-NSW1:NSW1,C2027Q3,4.0,2989.18,93.0,93.0,1.0,3234.79,fill_rate_based_v1,66.67,65.5,HOLD,0.445,245.61,8.22,0.33,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.799455Z,VIC1-NSW1:VIC1,C2027Q3,4.0,16472.7,145.0,120.0,0.827586,17779.63,fill_rate_based_v1,63.79,74.17,HOLD,0.415,1306.93,7.93,0.28,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.811020Z,NSW1-QLD1:NSW1,C2027Q3,4.0,4496.2,62.0,62.0,1.0,4842.41,fill_rate_based_v1,66.67,60.33,HOLD,0.437,346.21,7.7,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.821958Z,NSW1-QLD1:QLD1,C2027Q3,4.0,29350.32,133.0,108.0,0.81203,31589.81,fill_rate_based_v1,63.53,72.17,HOLD,0.409,2239.49,7.63,0.27,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.832889Z,V-SA:SA1,C2027Q3,4.0,4753.0,64.0,64.0,1.0,5120.57,fill_rate_based_v1,66.67,60.67,HOLD,0.438,367.57,7.73,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.845583Z,V-SA:VIC1,C2027Q3,4.0,10753.0,75.0,73.0,0.973333,11585.16,fill_rate_based_v1,66.22,62.5,HOLD,0.434,832.16,7.74,0.32,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.857004Z,VIC1-NSW1:NSW1,C2027Q3,4.0,2989.18,93.0,93.0,1.0,3234.79,fill_rate_based_v1,66.67,65.5,HOLD,0.445,245.61,8.22,0.33,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.869561Z,VIC1-NSW1:VIC1,C2027Q3,4.0,16472.7,145.0,120.0,0.827586,17779.63,fill_rate_based_v1,63.79,74.17,HOLD,0.415,1306.93,7.93,0.28,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.883615Z,NSW1-QLD1:NSW1,C2027Q3,4.0,4496.2,62.0,62.0,1.0,4842.41,fill_rate_based_v1,66.67,60.33,HOLD,0.437,346.21,7.7,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.895058Z,NSW1-QLD1:QLD1,C2027Q3,4.0,29350.32,133.0,108.0,0.81203,31589.81,fill_rate_based_v1,63.53,72.17,HOLD,0.409,2239.49,7.63,0.27,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.906278Z,V-SA:SA1,C2027Q3,4.0,4753.0,64.0,64.0,1.0,5120.57,fill_rate_based_v1,66.67,60.67,HOLD,0.438,367.57,7.73,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
