decision_timestamp,information_cutoff,source_timestamp_max,contract_id,product_id,quarter,tranche,tranche_no,interconnector_id,from_region,ruleset_id,units_offered,units_sold,fill_probability,fair_value_forecast,auction_clearing_price,final_realised_payout_per_unit,expected_alpha,confidence_band,forecast_error_to_clearing,forecast_error_to_realised,realised_alpha,source_lineage
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q3T12,C2020Q3:VIC1-NSW1:VIC1:T12,C2020Q3,T12,12,VIC1-NSW1,VIC1,RS-BASELINE-v1,355,135,0.38028169014084506,5109.360000000001,4901.0,4144.0069,208.36000000000058,low,208.36000000000058,965.3531000000003,-756.9930999999997,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T08,C2020Q4:NSW1-QLD1:NSW1:T08,C2020Q4,T08,8,NSW1-QLD1,NSW1,RS-BASELINE-v1,45,45,1.0,750.0,600.0,1725.8352,150.0,low,150.0,-975.8352,1125.8352,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T08,C2020Q4:NSW1-QLD1:QLD1:T08,C2020Q4,T08,8,NSW1-QLD1,QLD1,RS-BASELINE-v1,100,100,1.0,6384.0,12806.4,25774.5571,-6422.4,negative,-6422.4,-19390.5571,12968.157100000002,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T08,C2020Q4:V-SA:SA1:T08,C2020Q4,T08,8,V-SA,SA1,RS-BASELINE-v1,64,64,1.0,5635.0,7955.0,11160.443,-2320.0,negative,-2320.0,-5525.442999999999,3205.4429999999993,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T08,C2020Q4:V-SA:VIC1:T08,C2020Q4,T08,8,V-SA,VIC1,RS-BASELINE-v1,73,73,1.0,2000.0,1504.0,806.168,496.0,low,496.0,1193.8319999999999,-697.832,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T08,C2020Q4:VIC1-NSW1:NSW1:T08,C2020Q4,T08,8,VIC1-NSW1,NSW1,RS-BASELINE-v1,108,108,1.0,2208.0,2625.0,-2695.2762,-417.0,negative,-417.0,4903.2762,-5320.2762,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T08,C2020Q4:VIC1-NSW1:VIC1:T08,C2020Q4,T08,8,VIC1-NSW1,VIC1,RS-BASELINE-v1,125,125,1.0,4447.87,6200.0,13678.2398,-1752.13,negative,-1752.13,-9230.3698,7478.239799999999,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T09,C2020Q4:NSW1-QLD1:NSW1:T09,C2020Q4,T09,9,NSW1-QLD1,NSW1,RS-BASELINE-v1,170,45,0.2647058823529412,712.5,675.0,1725.8352,37.5,low,37.5,-1013.3352,1050.8352,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T09,C2020Q4:NSW1-QLD1:QLD1:T09,C2020Q4,T09,9,NSW1-QLD1,QLD1,RS-BASELINE-v1,228,100,0.43859649122807015,7517.0,14200.0,25774.5571,-6683.0,negative,-6683.0,-18257.5571,11574.557100000002,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T09,C2020Q4:V-SA:SA1:T09,C2020Q4,T09,9,V-SA,SA1,RS-BASELINE-v1,74,64,0.8648648648648649,5688.0,13751.0,11160.443,-8063.0,negative,-8063.0,-5472.442999999999,-2590.5570000000007,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T09,C2020Q4:V-SA:VIC1:T09,C2020Q4,T09,9,V-SA,VIC1,RS-BASELINE-v1,163,73,0.44785276073619634,1958.44,1278.4,806.168,680.04,medium,680.04,1152.272,-472.2320000000001,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T09,C2020Q4:VIC1-NSW1:NSW1:T09,C2020Q4,T09,9,VIC1-NSW1,NSW1,RS-BASELINE-v1,204,109,0.5343137254901961,2208.0,3000.0,-2695.2762,-792.0,negative,-792.0,4903.2762,-5695.2762,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T09,C2020Q4:VIC1-NSW1:VIC1:T09,C2020Q4,T09,9,VIC1-NSW1,VIC1,RS-BASELINE-v1,243,125,0.51440329218107,4548.9349999999995,5503.0,13678.2398,-954.0650000000005,negative,-954.0650000000005,-9129.3048,8175.239799999999,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T10,C2020Q4:NSW1-QLD1:NSW1:T10,C2020Q4,T10,10,NSW1-QLD1,NSW1,RS-BASELINE-v1,97,45,0.4639175257731959,675.0,700.0,1725.8352,-25.0,negative,-25.0,-1050.8352,1025.8352,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T10,C2020Q4:NSW1-QLD1:QLD1:T10,C2020Q4,T10,10,NSW1-QLD1,QLD1,RS-BASELINE-v1,196,103,0.5255102040816326,8650.0,13598.0,25774.5571,-4948.0,negative,-4948.0,-17124.5571,12176.557100000002,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T10,C2020Q4:V-SA:SA1:T10,C2020Q4,T10,10,V-SA,SA1,RS-BASELINE-v1,84,64,0.7619047619047619,5741.0,13823.0,11160.443,-8082.0,negative,-8082.0,-5419.442999999999,-2662.5570000000007,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T10,C2020Q4:V-SA:VIC1:T10,C2020Q4,T10,10,V-SA,VIC1,RS-BASELINE-v1,133,73,0.5488721804511278,1916.88,1760.0,806.168,156.8800000000001,low,156.8800000000001,1110.712,-953.832,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T10,C2020Q4:VIC1-NSW1:NSW1:T10,C2020Q4,T10,10,VIC1-NSW1,NSW1,RS-BASELINE-v1,288,108,0.375,2208.0,2400.0,-2695.2762,-192.0,negative,-192.0,4903.2762,-5095.2762,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T10,C2020Q4:VIC1-NSW1:VIC1:T10,C2020Q4,T10,10,VIC1-NSW1,VIC1,RS-BASELINE-v1,296,127,0.42905405405405406,4650.0,6275.0,13678.2398,-1625.0,negative,-1625.0,-9028.2398,7403.239799999999,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T11,C2020Q4:NSW1-QLD1:NSW1:T11,C2020Q4,T11,11,NSW1-QLD1,NSW1,RS-BASELINE-v1,193,45,0.23316062176165803,687.5,701.23,1725.8352,-13.730000000000018,negative,-13.730000000000018,-1038.3352,1024.6052,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T11,C2020Q4:NSW1-QLD1:QLD1:T11,C2020Q4,T11,11,NSW1-QLD1,QLD1,RS-BASELINE-v1,222,110,0.4954954954954955,9400.0,10878.4,25774.5571,-1478.3999999999996,negative,-1478.3999999999996,-16374.557100000002,14896.157100000002,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T11,C2020Q4:V-SA:SA1:T11,C2020Q4,T11,11,V-SA,SA1,RS-BASELINE-v1,94,64,0.6808510638297872,6315.1,8001.2,11160.443,-1686.0999999999995,negative,-1686.0999999999995,-4845.342999999999,3159.2429999999995,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T11,C2020Q4:V-SA:VIC1:T11,C2020Q4,T11,11,V-SA,VIC1,RS-BASELINE-v1,168,73,0.43452380952380953,1838.44,1795.2,806.168,43.24000000000001,low,43.24000000000001,1032.272,-989.032,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T11,C2020Q4:VIC1-NSW1:NSW1:T11,C2020Q4,T11,11,VIC1-NSW1,NSW1,RS-BASELINE-v1,234,113,0.4829059829059829,2211.5,2208.0,-2695.2762,3.5,low,3.5,4906.7762,-4903.2762,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T11,C2020Q4:VIC1-NSW1:VIC1:T11,C2020Q4,T11,11,VIC1-NSW1,VIC1,RS-BASELINE-v1,340,130,0.38235294117647056,5076.5,5875.0,13678.2398,-798.5,negative,-798.5,-8601.7398,7803.239799999999,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T12,C2020Q4:NSW1-QLD1:NSW1:T12,C2020Q4,T12,12,NSW1-QLD1,NSW1,RS-BASELINE-v1,157,55,0.3503184713375796,700.0,804.0,1725.8352,-104.0,negative,-104.0,-1025.8352,921.8352,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T12,C2020Q4:NSW1-QLD1:QLD1:T12,C2020Q4,T12,12,NSW1-QLD1,QLD1,RS-BASELINE-v1,210,100,0.47619047619047616,10150.0,10450.0,25774.5571,-300.0,negative,-300.0,-15624.557100000002,15324.557100000002,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T12,C2020Q4:V-SA:SA1:T12,C2020Q4,T12,12,V-SA,SA1,RS-BASELINE-v1,91,66,0.7252747252747253,6889.2,6500.85,11160.443,388.34999999999945,low,388.34999999999945,-4271.2429999999995,4659.592999999999,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T12,C2020Q4:V-SA:VIC1:T12,C2020Q4,T12,12,V-SA,VIC1,RS-BASELINE-v1,97,77,0.7938144329896907,1795.2,3000.33,806.168,-1205.1299999999999,negative,-1205.1299999999999,989.032,-2194.162,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T12,C2020Q4:VIC1-NSW1:NSW1:T12,C2020Q4,T12,12,VIC1-NSW1,NSW1,RS-BASELINE-v1,222,112,0.5045045045045045,2208.0,2755.0,-2695.2762,-547.0,negative,-547.0,4903.2762,-5450.2762,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2020Q4T12,C2020Q4:VIC1-NSW1:VIC1:T12,C2020Q4,T12,12,VIC1-NSW1,VIC1,RS-BASELINE-v1,285,126,0.4421052631578947,5503.0,4500.0,13678.2398,1003.0,medium,1003.0,-8175.239799999999,9178.2398,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2021Q1T07,C2021Q1:NSW1-QLD1:NSW1:T07,C2021Q1,T07,7,NSW1-QLD1,NSW1,RS-BASELINE-v1,45,45,1.0,3650.0,3175.0,1728.9988,475.0,low,475.0,1921.0012,-1446.0012,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2021Q1T07,C2021Q1:NSW1-QLD1:QLD1:T07,C2021Q1,T07,7,NSW1-QLD1,QLD1,RS-BASELINE-v1,100,100,1.0,9089.84,13335.0,-1681.3403,-4245.16,negative,-4245.16,10771.1803,-15016.3403,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2021Q1T07,C2021Q1:V-SA:SA1:T07,C2021Q1,T07,7,V-SA,SA1,RS-BASELINE-v1,64,64,1.0,5372.4,6178.26,4085.0143,-805.8600000000006,negative,-805.8600000000006,1287.3856999999998,-2093.2457000000004,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2021Q1T07,C2021Q1:V-SA:VIC1:T07,C2021Q1,T07,7,V-SA,VIC1,RS-BASELINE-v1,73,73,1.0,7128.0,5961.6,11762.9919,1166.3999999999996,medium,1166.3999999999996,-4634.991900000001,5801.3919000000005,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2021Q1T07,C2021Q1:VIC1-NSW1:NSW1:T07,C2021Q1,T07,7,VIC1-NSW1,NSW1,RS-BASELINE-v1,108,108,1.0,4320.0,6975.0,-162.121,-2655.0,negative,-2655.0,4482.121,-7137.121,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2021Q1T07,C2021Q1:VIC1-NSW1:VIC1:T07,C2021Q1,T07,7,VIC1-NSW1,VIC1,RS-BASELINE-v1,125,125,1.0,5362.0,5500.0,10776.3511,-138.0,negative,-138.0,-5414.3511,5276.3511,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2021Q1T08,C2021Q1:NSW1-QLD1:NSW1:T08,C2021Q1,T08,8,NSW1-QLD1,NSW1,RS-BASELINE-v1,69,45,0.6521739130434783,3485.0,2500.0,1728.9988,985.0,medium,985.0,1756.0012,-771.0011999999999,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2021Q1T08,C2021Q1:NSW1-QLD1:QLD1:T08,C2021Q1,T08,8,NSW1-QLD1,QLD1,RS-BASELINE-v1,256,100,0.390625,9891.17,13517.0,-1681.3403,-3625.83,negative,-3625.83,11572.5103,-15198.3403,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2021Q1T08,C2021Q1:V-SA:SA1:T08,C2021Q1,T08,8,V-SA,SA1,RS-BASELINE-v1,78,64,0.8205128205128205,5775.33,7413.91,4085.0143,-1638.58,negative,-1638.58,1690.3157,-3328.8957,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,C2021Q1T08,C2021Q1:V-SA:VIC1:T08,C2021Q1,T08,8,V-SA,VIC1,RS-BASELINE-v1,89,73,0.8202247191011236,6804.0,2666.0,11762.9919,4138.0,high,4138.0,-4958.991900000001,9096.9919,"{""auction_source"": ""data/derived/sra/sra_auction_results.csv"", ""auction_table"": ""MMSDM.RESIDUE_PUBLIC_DATA"", ""payout_source"": ""data/derived/sra/sra_payout_history.csv"", ""ruleset_id"": ""RS-BASELINE-v1"", ""settlement_source"": ""SETIRSURPLUS (closed quarters)""}"
