decision_timestamp,quarter,interconnector_id,from_region,product_id,tranche_no,confidence_band,split,max_bid,auction_clearing_price,final_realised_payout_per_unit,bid_units,executed_units,lock_days,acquisition_cost,realised_payout,realised_pnl,expected_alpha,realised_alpha,free_capital_after,portfolio_value_after
2022-05-01T00:00:00+00:00,C2020Q4,V-SA,SA1,C2020Q4:V-SA:SA1:T12,12,low,in_sample,6889.2,6500.85,11160.443,9,6,0,39044.10510000001,66962.658,27918.552899999988,388.34999999999945,4659.592999999999,632182.3992421918,672245.7333832877
2022-05-01T00:00:00+00:00,C2020Q4,VIC1-NSW1,NSW1,C2020Q4:VIC1-NSW1:NSW1:T11,11,low,in_sample,2211.5,2208.0,-2695.2762,23,11,0,24312.288,-29648.0382,-53960.326199999996,3.5,-4903.2762,674832.7692421919,700164.2862832878
2022-05-01T00:00:00+00:00,C2020Q4,VIC1-NSW1,VIC1,C2020Q4:VIC1-NSW1:VIC1:T12,12,medium,in_sample,5503.0,4500.0,13678.2398,14,6,0,27027.0,82069.4388,55042.4388,1003.0,9178.2398,618157.7310421919,646203.9600832878
2022-05-01T00:00:00+00:00,C2021Q1,NSW1-QLD1,NSW1,C2021Q1:NSW1-QLD1:NSW1:T07,7,low,in_sample,3650.0,3175.0,1728.9988,4,4,0,12712.7,6915.9952,-5796.7048,475.0,-1446.0012,687514.4698421919,701246.3988832878
2022-05-01T00:00:00+00:00,C2021Q1,NSW1-QLD1,NSW1,C2021Q1:NSW1-QLD1:NSW1:T08,8,medium,in_sample,3485.0,2500.0,1728.9988,6,3,0,7507.5,5186.9964,-2320.5036,985.0,-771.0011999999999,686922.9650421919,695449.6940832878
2022-05-01T00:00:00+00:00,C2021Q1,NSW1-QLD1,NSW1,C2021Q1:NSW1-QLD1:NSW1:T09,9,medium,in_sample,3320.0,1750.0,1728.9988,6,4,0,7007.0,6915.9952,-91.0047999999997,1570.0,-21.00119999999993,685102.9614421919,693129.1904832878
2022-05-01T00:00:00+00:00,C2021Q1,NSW1-QLD1,NSW1,C2021Q1:NSW1-QLD1:NSW1:T10,10,medium,in_sample,3247.5,1500.0,1728.9988,7,4,0,6006.0,6915.9952,909.9952000000003,1747.5,228.99880000000007,686012.9566421919,693038.1856832878
2022-05-01T00:00:00+00:00,C2021Q1,NSW1-QLD1,NSW1,C2021Q1:NSW1-QLD1:NSW1:T11,11,medium,in_sample,3175.0,1755.0,1728.9988,7,3,0,5270.265,5186.9964,-83.26860000000033,1420.0,-26.00119999999993,687658.6868421918,693948.1808832877
2022-05-01T00:00:00+00:00,C2021Q1,NSW1-QLD1,NSW1,C2021Q1:NSW1-QLD1:NSW1:T12,12,medium,in_sample,3122.5,2104.0,1728.9988,8,5,0,10530.52,8644.994,-1885.5259999999998,1018.5,-375.0011999999999,682315.1632421919,693864.9122832877
2022-05-01T00:00:00+00:00,C2021Q1,V-SA,VIC1,C2021Q1:V-SA:VIC1:T07,7,medium,in_sample,7128.0,5961.6,11762.9919,7,7,0,41772.931200000006,82340.94330000001,40568.01210000001,1166.3999999999996,5801.3919000000005,649187.226042192,691979.3862832879
2022-05-01T00:00:00+00:00,C2021Q1,V-SA,VIC1,C2021Q1:V-SA:VIC1:T08,8,high,in_sample,6804.0,2666.0,11762.9919,8,6,0,16011.996,70577.9514,54565.955400000006,4138.0,9096.9919,715516.173342192,732547.3983832878
2022-05-01T00:00:00+00:00,C2021Q1,V-SA,VIC1,C2021Q1:V-SA:VIC1:T09,9,medium,in_sample,6480.0,4532.0,11762.9919,10,7,0,31755.724,82340.94330000001,50585.21930000001,1948.0,7230.991900000001,754338.4007421919,787113.3537832878
2022-05-01T00:00:00+00:00,C2021Q1,V-SA,VIC1,C2021Q1:V-SA:VIC1:T10,10,medium,in_sample,6220.8,4666.0,11762.9919,11,6,0,28023.996,70577.9514,42553.955400000006,1554.8000000000002,7096.991900000001,808655.3480421919,837698.5730832878
2022-05-01T00:00:00+00:00,C2021Q1,V-SA,SA1,C2021Q1:V-SA:SA1:T11,11,low,in_sample,6783.42,6750.0,4085.0143,8,5,0,33783.75,20425.0715,-13358.678500000002,33.42000000000007,-2664.9857,845449.549442192,880252.5284832879
2022-05-01T00:00:00+00:00,C2021Q1,V-SA,VIC1,C2021Q1:V-SA:VIC1:T11,11,low,in_sample,5961.6,5500.0,11762.9919,9,7,0,38538.5,82340.94330000001,43802.44330000001,461.6000000000003,6262.991900000001,827336.1209421919,866893.8499832879
2022-05-01T00:00:00+00:00,C2021Q1,V-SA,VIC1,C2021Q1:V-SA:VIC1:T12,12,low,in_sample,5730.8,5500.0,11762.9919,13,7,0,38538.5,82340.94330000001,43802.44330000001,230.80000000000015,6262.991900000001,871138.564242192,910696.2932832879
2022-05-01T00:00:00+00:00,C2021Q2,NSW1-QLD1,NSW1,C2021Q2:NSW1-QLD1:NSW1:T06,6,low,in_sample,387.0,226.0,17377.1655,4,4,0,904.904,69508.662,68603.758,161.0,17151.1655,952574.603542192,954498.736583288
2022-05-01T00:00:00+00:00,C2021Q2,NSW1-QLD1,NSW1,C2021Q2:NSW1-QLD1:NSW1:T07,7,low,in_sample,343.5,150.0,17377.1655,8,4,0,600.6,69508.662,68908.06199999999,193.5,17227.1655,1021482.6655421921,1023102.494583288
2022-05-01T00:00:00+00:00,C2021Q2,NSW1-QLD1,NSW1,C2021Q2:NSW1-QLD1:NSW1:T08,8,low,in_sample,300.0,114.4,17377.1655,6,4,0,458.05760000000004,69508.662,69050.6044,185.6,17262.765499999998,1090533.2699421921,1092010.5565832881
2022-05-01T00:00:00+00:00,C2021Q2,NSW1-QLD1,NSW1,C2021Q2:NSW1-QLD1:NSW1:T09,9,low,in_sample,263.0,140.19,17377.1655,6,4,0,561.32076,69508.662,68947.34124,122.81,17236.9755,1159480.611182192,1161061.160983288
2022-05-01T00:00:00+00:00,C2021Q2,NSW1-QLD1,NSW1,C2021Q2:NSW1-QLD1:NSW1:T10,10,low,in_sample,226.0,160.36,17377.1655,4,4,0,642.08144,69508.662,68866.58056,65.63999999999999,17216.8055,1228347.191742192,1230008.502223288
2022-05-01T00:00:00+00:00,C2021Q2,V-SA,VIC1,C2021Q2:V-SA:VIC1:T06,6,medium,in_sample,2184.0,1528.8,2840.6094,7,7,0,10712.3016,19884.265799999997,9171.964199999997,655.2,1311.8094,1287143.5521421921,1298875.082783288
2022-05-01T00:00:00+00:00,C2021Q2,V-SA,VIC1,C2021Q2:V-SA:VIC1:T07,7,medium,in_sample,2166.5,1509.0,2840.6094,14,6,0,9063.054,17043.6564,7980.6024,657.5,1331.6093999999998,1297964.763942192,1308047.046983288
2022-05-01T00:00:00+00:00,C2021Q2,V-SA,VIC1,C2021Q2:V-SA:VIC1:T08,8,medium,in_sample,2149.0,1131.75,2840.6094,12,6,0,6797.2905,17043.6564,10246.3659,1017.25,1708.8593999999998,1308211.1298421922,1316027.649383288
2022-05-01T00:00:00+00:00,C2021Q2,V-SA,SA1,C2021Q2:V-SA:SA1:T09,9,high,in_sample,6043.43,3500.79,2720.1245,12,6,0,21025.74474,16320.747,-4704.997739999999,2542.6400000000003,-780.6655000000001,1304229.0415021922,1326274.015283288
2022-05-01T00:00:00+00:00,C2021Q2,V-SA,VIC1,C2021Q2:V-SA:VIC1:T09,9,low,in_sample,2017.0,1711.0,2840.6094,16,7,0,11988.977,19884.265799999997,7895.288799999997,306.0,1129.6093999999998,1308560.8115021922,1321569.017543288
2022-05-01T00:00:00+00:00,C2021Q2,V-SA,SA1,C2021Q2:V-SA:SA1:T10,10,medium,in_sample,5494.06,3850.0,2720.1245,10,5,0,19269.25,13600.6225,-5668.6275000000005,1644.0600000000004,-1129.8755,1309175.827302192,1329464.306343288
2022-05-01T00:00:00+00:00,C2021Q2,V-SA,VIC1,C2021Q2:V-SA:VIC1:T10,10,low,in_sample,1885.0,1780.0,2840.6094,10,6,0,10690.68,17043.6564,6352.9764,105.0,1060.6093999999998,1312085.7698021922,1323795.6788432882
2022-05-01T00:00:00+00:00,C2021Q2,V-SA,SA1,C2021Q2:V-SA:SA1:T11,11,medium,in_sample,5494.030000000001,4790.09,2720.1245,11,6,0,28769.28054,16320.747,-12448.53354,703.9400000000005,-2069.9655,1300360.1456621923,1330148.6552432883
2022-05-01T00:00:00+00:00,C2021Q2,V-SA,VIC1,C2021Q2:V-SA:VIC1:T11,11,low,in_sample,1832.5,1601.0,2840.6094,13,7,0,11218.207,19884.265799999997,8666.058799999997,231.5,1239.6093999999998,1305462.6856621923,1317700.1217032883
2022-05-01T00:00:00+00:00,C2021Q2,VIC1-NSW1,NSW1,C2021Q2:VIC1-NSW1:NSW1:T06,6,low,in_sample,1856.0,1659.84,1637.3334,10,10,0,16614.998399999997,16373.333999999999,-241.66439999999784,196.16000000000008,-22.506599999999935,1308731.9530621923,1326366.1805032883
2022-05-01T00:00:00+00:00,C2021Q2,VIC1-NSW1,NSW1,C2021Q2:VIC1-NSW1:NSW1:T07,7,low,in_sample,1757.92,1706.0,1637.3334,14,10,0,17077.06,16373.333999999999,-703.7260000000024,51.92000000000007,-68.66660000000002,1308028.2270621923,1326124.5161032882
2022-05-01T00:00:00+00:00,C2021Q2,VIC1-NSW1,NSW1,C2021Q2:VIC1-NSW1:NSW1:T08,8,medium,in_sample,1706.0,1000.85,1637.3334,21,10,0,10018.5085,16373.333999999999,6354.825499999999,705.15,636.4834,1314383.0525621923,1325420.7901032881
2022-05-01T00:00:00+00:00,C2021Q2,VIC1-NSW1,NSW1,C2021Q2:VIC1-NSW1:NSW1:T09,9,medium,in_sample,1682.92,982.8,1637.3334,15,10,0,9837.828,16373.333999999999,6535.505999999999,700.1200000000001,654.5334,1320918.5585621924,1331775.6156032882
2022-05-01T00:00:00+00:00,C2021Q2,VIC1-NSW1,NSW1,C2021Q2:VIC1-NSW1:NSW1:T10,10,low,in_sample,1659.84,1300.84,1637.3334,19,10,0,13021.4084,16373.333999999999,3351.9255999999987,359.0,336.49340000000007,1324270.4841621923,1338311.1216032882
2022-05-01T00:00:00+00:00,C2021Q2,VIC1-NSW1,VIC1,C2021Q2:VIC1-NSW1:VIC1:T10,10,medium,in_sample,4793.0,4007.84,45480.7168,20,12,0,48142.174080000004,545768.6016,497626.42752,785.1599999999999,41472.8768,1292501.6440821923,1341663.0472032882
2022-05-01T00:00:00+00:00,C2021Q2,VIC1-NSW1,NSW1,C2021Q2:VIC1-NSW1:NSW1:T11,11,low,in_sample,1654.92,1365.88,1637.3334,22,10,0,13672.4588,16373.333999999999,2700.8751999999986,289.03999999999996,271.4533999999999,1824597.7868821926,1839289.4747232886
2022-05-01T00:00:00+00:00,C2021Q3,NSW1-QLD1,NSW1,C2021Q3:NSW1-QLD1:NSW1:T06,6,medium,in_sample,800.0,245.0,554.484,4,3,0,735.735,1663.4520000000002,927.7170000000002,555.0,309.48400000000004,1840235.3858821923,1841990.3499232882
2022-05-01T00:00:00+00:00,C2021Q3,NSW1-QLD1,NSW1,C2021Q3:NSW1-QLD1:NSW1:T07,7,medium,in_sample,800.0,200.0,554.484,4,4,0,800.8,2217.936,1417.1360000000002,600.0,354.48400000000004,1841098.0378821923,1842918.0669232882
2022-05-01T00:00:00+00:00,C2021Q3,NSW1-QLD1,NSW1,C2021Q3:NSW1-QLD1:NSW1:T08,8,low,in_sample,800.0,312.0,554.484,4,4,0,1249.248,2217.936,968.6880000000001,488.0,242.48400000000004,1842066.7258821924,1844335.2029232883
2022-05-01T00:00:00+00:00,C2021Q3,NSW1-QLD1,QLD1,C2021Q3:NSW1-QLD1:QLD1:T08,8,low,in_sample,10228.2,10086.0,2648.4966,18,8,0,80768.688,21187.9728,-59580.71519999999,142.20000000000073,-7437.5034,1763515.9738821923,1845303.8909232882
2022-05-01T00:00:00+00:00,C2021Q3,NSW1-QLD1,NSW1,C2021Q3:NSW1-QLD1:NSW1:T09,9,low,in_sample,651.0,252.0,554.484,4,4,0,1009.008,2217.936,1208.928,399.0,302.48400000000004,1783694.9386821925,1785723.1757232884
2022-05-01T00:00:00+00:00,C2021Q3,NSW1-QLD1,NSW1,C2021Q3:NSW1-QLD1:NSW1:T10,10,low,in_sample,502.0,254.0,554.484,4,4,0,1017.016,2217.936,1200.92,248.0,300.48400000000004,1784895.8586821924,1786932.1037232883
2022-05-01T00:00:00+00:00,C2021Q3,V-SA,VIC1,C2021Q3:V-SA:VIC1:T05,5,medium,in_sample,2398.75,1662.5,2681.1209,7,7,0,11649.1375,18767.846299999997,7118.708799999997,736.25,1018.6209,1775464.6571821924,1788133.0237232882
2022-05-01T00:00:00+00:00,C2021Q3,V-SA,VIC1,C2021Q3:V-SA:VIC1:T06,6,medium,in_sample,2272.5,1413.12,2681.1209,11,6,0,8487.198719999999,16086.7254,7599.526680000001,859.3800000000001,1268.0009,1785745.3047621923,1795251.732523288
2022-05-01T00:00:00+00:00,C2021Q3,V-SA,VIC1,C2021Q3:V-SA:VIC1:T07,7,low,in_sample,2011.25,1550.0,2681.1209,12,6,0,9309.3,16086.7254,6777.4254,461.25,1131.1209,1792522.7301621921,1802851.259203288
2022-05-01T00:00:00+00:00,C2021Q3,V-SA,SA1,C2021Q3:V-SA:SA1:T08,8,high,in_sample,9967.0,3571.78,6134.4668,11,6,0,21452.11068,36806.8008,15354.690119999996,6395.219999999999,2562.6868,1787157.3448821923,1809628.6846032883
2022-05-01T00:00:00+00:00,C2021Q3,V-SA,VIC1,C2021Q3:V-SA:VIC1:T08,8,low,in_sample,1750.0,1695.75,2681.1209,21,7,0,11882.12025,18767.846299999997,6885.7260499999975,54.25,985.3709,1812082.0254321923,1824983.3747232882
2022-05-01T00:00:00+00:00,C2021Q3,V-SA,SA1,C2021Q3:V-SA:SA1:T09,9,high,in_sample,9767.9,4504.0,6134.4668,10,5,0,22542.52,30672.334000000003,8129.814000000002,5263.9,1630.4668,1808307.351732192,1831869.100773288
2022-05-01T00:00:00+00:00,C2021Q3,V-SA,VIC1,C2021Q3:V-SA:VIC1:T09,9,low,in_sample,1722.875,1600.94,2681.1209,11,7,0,11217.78658,18767.846299999997,7550.0597199999975,121.93499999999996,1080.1808999999998,1827761.899152192,1839998.914773288
2022-05-01T00:00:00+00:00,C2021Q3,V-SA,SA1,C2021Q3:V-SA:SA1:T10,10,high,in_sample,9568.8,5250.0,6134.4668,11,6,0,31531.5,36806.8008,5275.300799999997,4318.799999999999,884.4668000000001,1814998.2454521921,1847548.974493288
2022-05-01T00:00:00+00:00,C2021Q3,V-SA,VIC1,C2021Q3:V-SA:VIC1:T10,10,low,in_sample,1695.75,1601.0,2681.1209,17,7,0,11218.207,18767.846299999997,7549.639299999997,94.75,1080.1209,1840586.8392521923,1852824.2752932883
2022-05-01T00:00:00+00:00,C2021Q3,VIC1-NSW1,NSW1,C2021Q3:VIC1-NSW1:NSW1:T05,5,low,in_sample,1815.5,1650.0,-553.6045,10,10,0,16516.5,-5536.045,-22052.545,165.5,-2203.6045,1842838.1855521922,1860373.914593288
2022-05-01T00:00:00+00:00,C2021Q3,VIC1-NSW1,VIC1,C2021Q3:VIC1-NSW1:VIC1:T06,6,low,in_sample,5681.66,5420.0,16195.6978,18,12,0,65105.04,194348.3736,129243.33359999998,261.65999999999985,10775.6978,1772197.1005521922,1838321.369593288
2022-05-01T00:00:00+00:00,C2021Q3,VIC1-NSW1,NSW1,C2021Q3:VIC1-NSW1:NSW1:T07,7,medium,in_sample,1656.0,993.6,-553.6045,20,10,0,9945.936,-5536.045,-15481.981,662.4,-1547.2045,1956599.5381521923,1967564.703193288
2022-05-01T00:00:00+00:00,C2021Q3,VIC1-NSW1,NSW1,C2021Q3:VIC1-NSW1:NSW1:T08,8,medium,in_sample,1656.0,1032.0,-553.6045,19,10,0,10330.32,-5536.045,-15866.365,624.0,-1585.6045,1940733.1731521923,1952082.7221932882
2022-05-01T00:00:00+00:00,C2021Q3,VIC1-NSW1,NSW1,C2021Q3:VIC1-NSW1:NSW1:T09,9,low,in_sample,1653.0,1304.0,-553.6045,24,10,0,13053.04,-5536.045,-18589.085,349.0,-1857.6045,1922144.0881521923,1936216.3571932882
2022-05-01T00:00:00+00:00,C2021Q3,VIC1-NSW1,VIC1,C2021Q3:VIC1-NSW1:VIC1:T09,9,medium,in_sample,5800.03,4500.0,16195.6978,18,12,0,54054.0,194348.3736,140294.3736,1300.0299999999995,11695.6978,1862554.0431521924,1917627.2721932882
2022-05-01T00:00:00+00:00,C2021Q3,VIC1-NSW1,NSW1,C2021Q3:VIC1-NSW1:NSW1:T10,10,low,in_sample,1650.0,1389.0,-553.6045,25,10,0,13903.89,-5536.045,-19439.934999999998,261.0,-1942.6045,2042998.5267521925,2057921.6457932885
2022-05-01T00:00:00+00:00,C2021Q3,VIC1-NSW1,VIC1,C2021Q3:VIC1-NSW1:VIC1:T10,10,low,in_sample,5681.66,5625.0,16195.6978,17,11,0,61936.875,178152.6758,116215.8008,56.659999999999854,10570.6978,1975525.6067521924,2038481.7107932882
2022-05-01T00:00:00+00:00,C2021Q4,NSW1-QLD1,NSW1,C2021Q4:NSW1-QLD1:NSW1:T05,5,low,in_sample,800.0,700.0,15725.4911,7,4,0,2802.8,62901.9644,60099.164399999994,100.0,15025.4911,2150875.4825521926,2154697.5115932887
2022-05-01T00:00:00+00:00,C2021Q4,NSW1-QLD1,NSW1,C2021Q4:NSW1-QLD1:NSW1:T06,6,low,in_sample,800.0,685.0,15725.4911,4,4,0,2742.74,62901.9644,60159.2244,115.0,15040.4911,2211034.7069521924,2214796.6759932884
2022-05-01T00:00:00+00:00,C2021Q4,NSW1-QLD1,NSW1,C2021Q4:NSW1-QLD1:NSW1:T07,7,low,in_sample,800.0,685.0,15725.4911,11,4,0,2742.74,62901.9644,60159.2244,115.0,15040.4911,2271193.9313521925,2274955.9003932886
2022-05-01T00:00:00+00:00,C2021Q4,NSW1-QLD1,NSW1,C2021Q4:NSW1-QLD1:NSW1:T08,8,low,in_sample,800.0,604.0,15725.4911,10,4,0,2418.416,62901.9644,60483.5484,196.0,15121.4911,2331677.4797521927,2335115.1247932888
2022-05-01T00:00:00+00:00,C2021Q4,V-SA,VIC1,C2021Q4:V-SA:VIC1:T04,4,medium,in_sample,2396.1,1729.0,17445.9634,7,7,0,12115.103,122121.7438,110006.6408,667.0999999999999,15716.9634,2382464.341152193,2395598.673193289
2022-05-01T00:00:00+00:00,C2021Q4,V-SA,VIC1,C2021Q4:V-SA:VIC1:T05,5,low,in_sample,2108.05,1642.55,17445.9634,11,6,0,9865.155299999999,104675.7804,94810.6251,465.5000000000002,15803.4134,2494720.929652193,2505605.313993289
2022-05-01T00:00:00+00:00,C2021Q4,V-SA,VIC1,C2021Q4:V-SA:VIC1:T06,6,low,in_sample,1820.0,1754.0,17445.9634,10,7,0,12290.278,122121.7438,109831.46579999999,66.0,15691.9634,2587106.432052193,2600415.939093289
2022-05-01T00:00:00+00:00,C2021Q4,V-SA,SA1,C2021Q4:V-SA:SA1:T07,7,high,in_sample,6900.1,4000.0,6500.1411,11,6,0,24024.0,39000.8466,14976.846599999997,2900.1000000000004,2500.1411,2685204.175852193,2710247.404893289
2022-05-01T00:00:00+00:00,C2021Q4,V-SA,SA1,C2021Q4:V-SA:SA1:T08,8,high,in_sample,6889.2,4833.66,6500.1411,10,5,0,24192.4683,32500.7055,8308.2372,2055.54,1666.4811,2700012.554152193,2725224.251493289
2022-05-01T00:00:00+00:00,C2021Q4,V-SA,SA1,C2021Q4:V-SA:SA1:T09,9,medium,in_sample,5911.1,5318.0,6500.1411,11,6,0,31939.908,39000.8466,7060.938599999998,593.1000000000004,1182.1410999999998,2700573.351652193,2733532.488693289
2022-05-01T00:00:00+00:00,C2021Q4,VIC1-NSW1,NSW1,C2021Q4:VIC1-NSW1:NSW1:T05,5,low,in_sample,2208.0,2002.0,-2789.0831,14,10,0,20040.02,-27890.831,-47930.850999999995,206.0,-4791.0831,2719534.1782521927,2740593.4272932885
2022-05-01T00:00:00+00:00,C2021Q4,VIC1-NSW1,VIC1,C2021Q4:VIC1-NSW1:VIC1:T05,5,low,in_sample,5411.5,5270.0,23662.7037,16,12,0,63303.24,283952.4444,220649.2044,141.5,18392.7037,2628340.1072521927,2692662.5762932887
2022-05-01T00:00:00+00:00,C2021Q4,VIC1-NSW1,NSW1,C2021Q4:VIC1-NSW1:NSW1:T06,6,medium,in_sample,2208.0,1601.6,-2789.0831,21,11,0,17635.2176,-30679.914099999998,-48315.1317,606.4000000000001,-4390.6831,2894657.334052193,2913311.780693289
2022-05-01T00:00:00+00:00,C2021Q4,VIC1-NSW1,NSW1,C2021Q4:VIC1-NSW1:NSW1:T07,7,medium,in_sample,2208.0,1104.0,-2789.0831,14,10,0,11051.04,-27890.831,-38941.871,1104.0,-3893.0831,2852926.3799521932,2864996.648993289
2022-05-01T00:00:00+00:00,C2021Q4,VIC1-NSW1,NSW1,C2021Q4:VIC1-NSW1:NSW1:T08,8,medium,in_sample,2208.0,1504.0,-2789.0831,14,10,0,15055.04,-27890.831,-42945.871,704.0,-4293.0831,2809980.5089521934,2826054.7779932893
2022-05-01T00:00:00+00:00,C2021Q4,VIC1-NSW1,VIC1,C2021Q4:VIC1-NSW1:VIC1:T08,8,medium,in_sample,5823.0,5250.0,23662.7037,20,12,0,63063.0,283952.4444,220889.44439999998,573.0,18412.7037,2719026.6779521937,2783108.9069932895
2022-05-01T00:00:00+00:00,C2021Q4,VIC1-NSW1,NSW1,C2021Q4:VIC1-NSW1:NSW1:T09,9,medium,in_sample,2105.0,1323.52,-2789.0831,15,10,0,13248.4352,-27890.831,-41139.2662,781.48,-4112.6031,2989730.6871521934,3003998.3513932894
2022-05-01T00:00:00+00:00,C2022Q1,NSW1-QLD1,NSW1,C2022Q1:NSW1-QLD1:NSW1:T03,3,low,in_sample,3195.0,3175.0,39947.9477,4,4,31,12798.990410958904,159791.7908,146992.80038904108,20.0,36772.9477,2949040.8657412347,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q1,NSW1-QLD1,QLD1,C2022Q1:NSW1-QLD1:QLD1:T03,3,medium,in_sample,12090.5,10250.0,938.7712,10,10,31,103298.93835616438,9387.712,-93911.22635616438,1840.5,-9311.2288,2845741.9273850704,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q1,NSW1-QLD1,NSW1,C2022Q1:NSW1-QLD1:NSW1:T04,4,medium,in_sample,3175.0,2222.5,39947.9477,5,4,31,8959.293287671233,159791.7908,150832.49751232876,952.5,37725.4477,2836782.634097399,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q1,NSW1-QLD1,QLD1,C2022Q1:NSW1-QLD1:QLD1:T04,4,medium,in_sample,10250.0,8512.0,938.7712,13,9,31,77205.12263013698,8448.9408,-68756.18183013698,1738.0,-7573.2288,2759577.511467262,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q1,NSW1-QLD1,NSW1,C2022Q1:NSW1-QLD1:NSW1:T05,5,medium,in_sample,3122.5,2160.0,39947.9477,4,4,31,8707.344657534246,159791.7908,151084.44614246575,962.5,37787.9477,2750870.166809728,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q1,NSW1-QLD1,NSW1,C2022Q1:NSW1-QLD1:NSW1:T06,6,medium,in_sample,3070.0,2358.0,39947.9477,5,4,31,9505.51791780822,159791.7908,150286.27288219176,712.0,37589.9477,2741364.6488919198,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q1,NSW1-QLD1,NSW1,C2022Q1:NSW1-QLD1:NSW1:T07,7,low,in_sample,2714.0,2350.0,39947.9477,5,4,31,9473.268493150685,159791.7908,150318.5223068493,364.0,37597.9477,2731891.380398769,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q1,V-SA,VIC1,C2022Q1:V-SA:VIC1:T03,3,low,in_sample,5368.5,5336.0,10230.0579,7,7,31,37643.140931506845,71610.4053,33967.26436849315,32.5,4894.0579,2694248.2394672623,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q1,V-SA,VIC1,C2022Q1:V-SA:VIC1:T04,4,high,in_sample,5336.0,2800.0,10230.0579,8,6,31,16930.94794520548,61380.3474,44449.39945479452,2536.0,7430.0579,2677317.291522057,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q1,V-SA,SA1,C2022Q1:V-SA:SA1:T06,6,medium,in_sample,5533.0,4358.0,3016.6901,11,6,31,26351.811123287673,18100.1406,-8251.670523287674,1175.0,-1341.3099000000002,2650965.480398769,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q1,V-SA,SA1,C2022Q1:V-SA:SA1:T07,7,low,in_sample,5452.7,5143.26,3016.6901,6,6,31,31100.09547452055,18100.1406,-12999.95487452055,309.4399999999996,-2126.5699000000004,2619865.3849242483,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q2,NSW1-QLD1,NSW1,C2022Q2:NSW1-QLD1:NSW1:T03,3,low,in_sample,265.525,200.0,8151.1849,5,4,123,822.3671232876712,32604.7396,31782.37247671233,65.52499999999998,7951.1849,2619043.0178009607,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q2,NSW1-QLD1,NSW1,C2022Q2:NSW1-QLD1:NSW1:T04,4,low,in_sample,226.0,200.0,8151.1849,4,4,123,822.3671232876712,32604.7396,31782.37247671233,26.0,7951.1849,2618220.650677673,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q2,V-SA,VIC1,C2022Q2:V-SA:VIC1:T02,2,low,in_sample,1866.0,1400.0,20201.3836,7,7,123,10073.997260273973,141409.6852,131335.68793972605,466.0,18801.3836,2608146.653417399,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q2,V-SA,VIC1,C2022Q2:V-SA:VIC1:T03,3,medium,in_sample,1633.0,1000.0,20201.3836,8,6,123,6167.753424657534,121208.3016,115040.54817534247,633.0,19201.3836,2601978.8999927416,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q2,V-SA,VIC1,C2022Q2:V-SA:VIC1:T04,4,low,in_sample,1400.0,1054.0,20201.3836,7,7,123,7584.280794520548,141409.6852,133825.40440547946,346.0,19147.3836,2594394.6191982212,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q2,V-SA,SA1,C2022Q2:V-SA:SA1:T05,5,high,in_sample,7254.85,3250.0,7912.9874,11,6,123,20045.198630136987,47477.9244,27432.725769863016,4004.85,4662.9874,2574349.4205680843,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q2,V-SA,SA1,C2022Q2:V-SA:SA1:T06,6,high,in_sample,6592.8,4000.0,7912.9874,9,5,123,20559.178082191782,39564.937,19005.758917808216,2592.8,3912.9874,2553790.2424858925,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q2,V-SA,SA1,C2022Q2:V-SA:SA1:T07,7,high,in_sample,6592.8,4000.0,7912.9874,12,7,123,28782.84931506849,55390.9118,26608.06248493151,2592.8,3912.9874,2525007.393170824,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q2,VIC1-NSW1,NSW1,C2022Q2:VIC1-NSW1:NSW1:T02,2,low,in_sample,1747.0,1638.0,-279.4325,10,10,123,16837.96684931507,-2794.325,-19632.291849315072,109.0,-1917.4325,2508169.426321509,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q2,VIC1-NSW1,NSW1,C2022Q2:VIC1-NSW1:NSW1:T04,4,medium,in_sample,1747.0,1092.0,-279.4325,10,10,123,11225.311232876713,-2794.325,-14019.636232876714,655.0,-1371.4325,2496944.1150886323,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q2,VIC1-NSW1,NSW1,C2022Q2:VIC1-NSW1:NSW1:T05,5,medium,in_sample,1692.5,842.0,-279.4325,13,10,123,8655.41397260274,-2794.325,-11449.73897260274,850.5,-1121.4325,2488288.7011160296,2962859.08519329
