quarter,interconnector_id,from_region,surplus_aud
C2023Q4,N-Q-MNSP1,NSW1,28.988460000000003
C2023Q4,N-Q-MNSP1,QLD1,421.06599
C2023Q4,NSW1-QLD1,NSW1,213300.01635000014
C2023Q4,NSW1-QLD1,QLD1,209956.94963999998
C2023Q4,T-V-MNSP1,TAS1,0.0
C2023Q4,T-V-MNSP1,VIC1,0.0
C2023Q4,V-S-MNSP1,SA1,-1026.13934
C2023Q4,V-S-MNSP1,VIC1,701.9846199999996
C2023Q4,V-SA,SA1,29585.399959999984
C2023Q4,V-SA,VIC1,7463.614459999997
C2023Q4,VIC1-NSW1,NSW1,-164993.88018999997
C2023Q4,VIC1-NSW1,VIC1,347380.7996
C2024Q1,N-Q-MNSP1,NSW1,394860.24402000016
C2024Q1,N-Q-MNSP1,QLD1,-4779.946759999993
C2024Q1,NSW1-QLD1,NSW1,12844338.019050006
C2024Q1,NSW1-QLD1,QLD1,-930561.3889700018
C2024Q1,T-V-MNSP1,TAS1,0.0
C2024Q1,T-V-MNSP1,VIC1,0.0
C2024Q1,V-S-MNSP1,SA1,2413.056420000014
C2024Q1,V-S-MNSP1,VIC1,1540477.2681200025
C2024Q1,V-SA,SA1,1216060.130119998
C2024Q1,V-SA,VIC1,5519623.69004998
C2024Q1,VIC1-NSW1,NSW1,-5582922.967069999
C2024Q1,VIC1-NSW1,VIC1,14776854.859799962
C2024Q2,N-Q-MNSP1,NSW1,17620.916040000033
C2024Q2,N-Q-MNSP1,QLD1,27198.896849999965
C2024Q2,NSW1-QLD1,NSW1,712472.8982700005
C2024Q2,NSW1-QLD1,QLD1,1030767.9907800006
C2024Q2,T-V-MNSP1,TAS1,0.0
C2024Q2,T-V-MNSP1,VIC1,0.0
C2024Q2,V-S-MNSP1,SA1,0.6128700000000004
C2024Q2,V-S-MNSP1,VIC1,0.10850999999999995
C2024Q2,V-SA,SA1,215812.1731199996
C2024Q2,V-SA,VIC1,2725978.486119994
C2024Q2,VIC1-NSW1,NSW1,631343.3930899994
C2024Q2,VIC1-NSW1,VIC1,2088315.0075300005
C2024Q3,N-Q-MNSP1,NSW1,58343.196979999964
C2024Q3,N-Q-MNSP1,QLD1,1652553.0407000056
C2024Q3,NSW1-QLD1,NSW1,2093813.9707499957
C2024Q3,NSW1-QLD1,QLD1,41814211.08314984
C2024Q3,T-V-MNSP1,TAS1,0.0
C2024Q3,T-V-MNSP1,VIC1,0.0
C2024Q3,V-S-MNSP1,SA1,2092105.3031900025
C2024Q3,V-S-MNSP1,VIC1,6823795.98014002
C2024Q3,V-SA,SA1,6784743.694010022
C2024Q3,V-SA,VIC1,8721066.981480004
C2024Q3,VIC1-NSW1,NSW1,4950036.788000006
C2024Q3,VIC1-NSW1,VIC1,22682735.70833988
