quarter,interconnector_id,from_region,surplus_aud
C2024Q3,N-Q-MNSP1,NSW1,43662.89427000005
C2024Q3,N-Q-MNSP1,QLD1,110742.17368000008
C2024Q3,NSW1-QLD1,NSW1,1724548.1560299997
C2024Q3,NSW1-QLD1,QLD1,12379256.952140009
C2024Q3,T-V-MNSP1,TAS1,0.0
C2024Q3,T-V-MNSP1,VIC1,0.0
C2024Q3,V-S-MNSP1,SA1,594262.5911099983
C2024Q3,V-S-MNSP1,VIC1,7135781.980810004
C2024Q3,V-SA,SA1,3110263.165010005
C2024Q3,V-SA,VIC1,27260831.94467998
C2024Q3,VIC1-NSW1,NSW1,3417918.8316299985
C2024Q3,VIC1-NSW1,VIC1,19154111.370629966
C2024Q4,N-Q-MNSP1,NSW1,156444.07585999995
C2024Q4,N-Q-MNSP1,QLD1,-9665.668539999999
C2024Q4,NSW1-QLD1,NSW1,1096170.1778100021
C2024Q4,NSW1-QLD1,QLD1,775844.3698500006
C2024Q4,T-V-MNSP1,TAS1,0.0
C2024Q4,T-V-MNSP1,VIC1,0.0
C2024Q4,V-S-MNSP1,SA1,23751.979019999988
C2024Q4,V-S-MNSP1,VIC1,315375.5916500003
C2024Q4,V-SA,SA1,608659.1359099987
C2024Q4,V-SA,VIC1,950813.75733
C2024Q4,VIC1-NSW1,NSW1,-1781286.2911199988
C2024Q4,VIC1-NSW1,VIC1,5936678.274559978
C2025Q1,N-Q-MNSP1,NSW1,72569.83245000006
C2025Q1,N-Q-MNSP1,QLD1,497785.0322800001
C2025Q1,NSW1-QLD1,NSW1,7947601.081370006
C2025Q1,NSW1-QLD1,QLD1,15105326.134760046
C2025Q1,T-V-MNSP1,TAS1,0.0
C2025Q1,T-V-MNSP1,VIC1,0.0
C2025Q1,V-S-MNSP1,SA1,47201.55652999991
C2025Q1,V-S-MNSP1,VIC1,332519.60902000254
C2025Q1,V-SA,SA1,1110324.7794700013
C2025Q1,V-SA,VIC1,6265500.246990028
C2025Q1,VIC1-NSW1,NSW1,-432343.0481299969
C2025Q1,VIC1-NSW1,VIC1,10700528.658560053
