quarter,interconnector_id,from_region,surplus_aud
C2021Q4,N-Q-MNSP1,NSW1,473293.31235126965
C2021Q4,N-Q-MNSP1,QLD1,4703.168212189999
C2021Q4,NSW1-QLD1,NSW1,2851016.746591778
C2021Q4,NSW1-QLD1,QLD1,43922.64240114998
C2021Q4,T-V-MNSP1,TAS1,0.0
C2021Q4,T-V-MNSP1,VIC1,0.0
C2021Q4,V-S-MNSP1,SA1,-3.737714949999998
C2021Q4,V-S-MNSP1,VIC1,26943.020460260042
C2021Q4,V-SA,SA1,195387.91459903997
C2021Q4,V-SA,VIC1,150060.52366492982
C2021Q4,VIC1-NSW1,NSW1,-274750.44942894997
C2021Q4,VIC1-NSW1,VIC1,5052856.564339824
C2022Q1,N-Q-MNSP1,NSW1,24007.81958750001
C2022Q1,N-Q-MNSP1,QLD1,59.113013550000005
C2022Q1,NSW1-QLD1,NSW1,214025.34336060003
C2022Q1,NSW1-QLD1,QLD1,177.58958102999992
C2022Q1,T-V-MNSP1,TAS1,0.0
C2022Q1,T-V-MNSP1,VIC1,0.0
C2022Q1,V-S-MNSP1,SA1,17.221683979999998
C2022Q1,V-S-MNSP1,VIC1,867.8841651699998
C2022Q1,V-SA,SA1,110102.58416189
C2022Q1,V-SA,VIC1,6490.660159239999
C2022Q1,VIC1-NSW1,NSW1,-4418.51929928
C2022Q1,VIC1-NSW1,VIC1,684026.0267838499
