quarter,interconnector_id,from_region,surplus_aud
C2024Q1,N-Q-MNSP1,NSW1,62250.37276999997
C2024Q1,N-Q-MNSP1,QLD1,60574.41090999986
C2024Q1,NSW1-QLD1,NSW1,1471126.1116100017
C2024Q1,NSW1-QLD1,QLD1,1656562.340520005
C2024Q1,T-V-MNSP1,TAS1,0.0
C2024Q1,T-V-MNSP1,VIC1,0.0
C2024Q1,V-S-MNSP1,SA1,-25433.291059999985
C2024Q1,V-S-MNSP1,VIC1,824235.7580500012
C2024Q1,V-SA,SA1,236616.1513399999
C2024Q1,V-SA,VIC1,3815273.1038000137
C2024Q1,VIC1-NSW1,NSW1,-74433.35634000033
C2024Q1,VIC1-NSW1,VIC1,3829192.409630002
C2024Q2,N-Q-MNSP1,NSW1,14128.936690000011
C2024Q2,N-Q-MNSP1,QLD1,1565398.7227699915
C2024Q2,NSW1-QLD1,NSW1,493249.6026300005
C2024Q2,NSW1-QLD1,QLD1,23349263.567640044
C2024Q2,T-V-MNSP1,TAS1,0.0
C2024Q2,T-V-MNSP1,VIC1,0.0
C2024Q2,V-S-MNSP1,SA1,193517.07175999996
C2024Q2,V-S-MNSP1,VIC1,1557648.42249
C2024Q2,V-SA,SA1,949529.2833300016
C2024Q2,V-SA,VIC1,3706142.360829997
C2024Q2,VIC1-NSW1,NSW1,5182148.726729982
C2024Q2,VIC1-NSW1,VIC1,6788678.712739969
C2024Q3,N-Q-MNSP1,NSW1,43308.25344000006
C2024Q3,N-Q-MNSP1,QLD1,291822.41605
C2024Q3,NSW1-QLD1,NSW1,358506.8908899996
C2024Q3,NSW1-QLD1,QLD1,4566083.671219985
C2024Q3,T-V-MNSP1,TAS1,0.0
C2024Q3,T-V-MNSP1,VIC1,0.0
C2024Q3,V-S-MNSP1,SA1,230715.62682999982
C2024Q3,V-S-MNSP1,VIC1,1683507.8009600025
C2024Q3,V-SA,SA1,1335408.96521
C2024Q3,V-SA,VIC1,26204344.014309946
C2024Q3,VIC1-NSW1,NSW1,-561433.5529900002
C2024Q3,VIC1-NSW1,VIC1,18096744.598940007
C2024Q4,N-Q-MNSP1,NSW1,157073.87288999982
C2024Q4,N-Q-MNSP1,QLD1,319363.31731999904
C2024Q4,NSW1-QLD1,NSW1,1112339.0126199978
C2024Q4,NSW1-QLD1,QLD1,3212485.7540000007
C2024Q4,T-V-MNSP1,TAS1,0.0
C2024Q4,T-V-MNSP1,VIC1,0.0
C2024Q4,V-S-MNSP1,SA1,50867.948809999994
C2024Q4,V-S-MNSP1,VIC1,1817218.7870100013
C2024Q4,V-SA,SA1,1000845.6924599998
C2024Q4,V-SA,VIC1,4146872.412549999
C2024Q4,VIC1-NSW1,NSW1,-5862983.327889995
C2024Q4,VIC1-NSW1,VIC1,11208439.72281003
