quarter,interconnector_id,from_region,surplus_aud
C2022Q2,N-Q-MNSP1,NSW1,0.0
C2022Q2,N-Q-MNSP1,QLD1,-439941.40710772906
C2022Q2,NSW1-QLD1,NSW1,473803.5692637602
C2022Q2,NSW1-QLD1,QLD1,2518606.0387642253
C2022Q2,T-V-MNSP1,TAS1,0.0
C2022Q2,T-V-MNSP1,VIC1,0.0
C2022Q2,V-S-MNSP1,SA1,55712.12816629996
C2022Q2,V-S-MNSP1,VIC1,238489.28087034973
C2022Q2,V-SA,SA1,-24007.608246870073
C2022Q2,V-SA,VIC1,1290591.9654126104
C2022Q2,VIC1-NSW1,NSW1,-447205.81665853015
C2022Q2,VIC1-NSW1,VIC1,21356235.340536878
C2023Q1,N-Q-MNSP1,NSW1,1623.16530163
C2023Q1,N-Q-MNSP1,QLD1,7401.2630568700015
C2023Q1,NSW1-QLD1,NSW1,122077.37868736
C2023Q1,NSW1-QLD1,QLD1,63838.72103723002
C2023Q1,T-V-MNSP1,TAS1,0.0
C2023Q1,T-V-MNSP1,VIC1,0.0
C2023Q1,V-S-MNSP1,SA1,722.5520356799993
C2023Q1,V-S-MNSP1,VIC1,0.0
C2023Q1,V-SA,SA1,63382.696569629996
C2023Q1,V-SA,VIC1,-446.28883936000005
C2023Q1,VIC1-NSW1,NSW1,0.0
C2023Q1,VIC1-NSW1,VIC1,2102167.827071239
