C,NEMP.WORLD,SROFFER,AEMO,PUBLIC,2022/09/15,14:29:08,0000000370808092,,0000000370808092
I,RESIDUE_PRICE_OFFER,,1,:AUCTIONID,TRANCHEID,INTERCONNECTORID,FROMREGIONID,OFFERUNITS,OFFERPRICE
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,NSW1,5,17837.50
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,NSW1,5,20437.50
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,NSW1,5,23437.50
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,NSW1,5,26437.50
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,NSW1,5,35000
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,NSW1,5,39000
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,NSW1,5,43000
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,NSW1,5,47000
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,NSW1,55,0
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,12550.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,12600.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,12650.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,12700.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,12750.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,12800.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,12850.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,12900.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,12950.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13000.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13050.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13100.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13150.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13200.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13250.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13300.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13350.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13400.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13450.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13500.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13550.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13600.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13650.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13700.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13750.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13800.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13850.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13900.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,13950.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,14000.71
D,RESIDUE_PRICE_OFFER,,1,A202209,C2022Q4T12,NSW1-QLD1,QLD1,1,14050.71
