C,NEMP.WORLD,SROFFER,AEMO,PUBLIC,2025/03/18,07:47:26,0000000455402299,,0000000455402299
I,RESIDUE_PRICE_OFFER,,1,:AUCTIONID,TRANCHEID,INTERCONNECTORID,FROMREGIONID,OFFERUNITS,OFFERPRICE
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,NSW1,10,6000.89
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,NSW1,55,0
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,37100.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,37200.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,37300.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,37400.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,37500.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,37600.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,37700.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,37800.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,37900.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,38000.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,38100.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,38200.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,38300.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,38400.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,38500.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,38600.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,38700.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,38800.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,38900.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,1,39000.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,3,33002
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,3,33992.06
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,3,35011.8218
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,3,36062.176450
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,4,41000.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,4,42000.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,4,43000.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,4,44000.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,4,45000.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,4,46000.16
D,RESIDUE_PRICE_OFFER,,1,A202503,C2025Q2T12,NSW1-QLD1,QLD1,4,47000.16
