source_file_path,file_size_bytes,modified_timestamp_utc,sha256_hash,rows_ingested,ingestion_timestamp_utc,output_partition_path,cache_schema_version,status,error
data/raw/aemo/mmsdm_dispatchprice/PUBLIC_DVD_DISPATCHPRICE_202001010000.zip,1943336,2026-07-13T05:09:49Z,081e910f9a7fec7179ac0f6a50297e4413fdf9258cca8b4794d16d994a31d5b2,8928,2026-07-14T05:58:47Z,data/raw/aemo/mmsdm_dispatchprice/dispatchprice_normalized_cache/year=2020/month=01/dispatchprice_081e910f9a7fec7179ac0f6a50297e4413fdf9258cca8b4794d16d994a31d5b2.csv.gz,,SUCCESS,
data/raw/aemo/mmsdm_dispatchprice/PUBLIC_DVD_DISPATCHPRICE_202002010000.zip,2329065,2026-07-13T05:09:49Z,7b7b00b92621f0a7b4075e2280eef83dc19e5beeceeffc4fa5b3c616dc6895b2,8352,2026-07-14T11:24:09Z,data/raw/aemo/mmsdm_dispatchprice/dispatchprice_normalized_cache/year=2020/month=02/dispatchprice_7b7b00b92621f0a7b4075e2280eef83dc19e5beeceeffc4fa5b3c616dc6895b2.csv.gz,,SUCCESS,
data/raw/aemo/mmsdm_dispatchprice/PUBLIC_DVD_DISPATCHPRICE_202003010000.zip,1919427,2026-07-13T05:09:50Z,efa8127332cbd253069a8db30a6c8ecfea76e5825aadfdf5a1fa7029cf3befb7,8928,2026-07-14T11:24:46Z,data/raw/aemo/mmsdm_dispatchprice/dispatchprice_normalized_cache/year=2020/month=03/dispatchprice_efa8127332cbd253069a8db30a6c8ecfea76e5825aadfdf5a1fa7029cf3befb7.csv.gz,,SUCCESS,
data/raw/aemo/mmsdm_dispatchprice/PUBLIC_DVD_DISPATCHPRICE_202410010000.zip,2379378,2026-07-14T15:46:17Z,4d926848904278971554e934fa6ca9c54e15ad3e991cbd19e6f5d353c32a804e,8928,2026-07-14T15:52:53Z,data/raw/aemo/mmsdm_dispatchprice/dispatchprice_normalized_cache/year=2024/month=10/dispatchprice_4d926848904278971554e934fa6ca9c54e15ad3e991cbd19e6f5d353c32a804e.csv.gz,,SUCCESS,
data/raw/aemo/mmsdm_dispatchprice/PUBLIC_DVD_DISPATCHPRICE_202411010000.zip,2240490,2026-07-14T15:46:26Z,a8eb548ef8bbf856aeecad3fad71890984969a59e9114a7fd90b9dfa586cc900,8640,2026-07-14T15:53:31Z,data/raw/aemo/mmsdm_dispatchprice/dispatchprice_normalized_cache/year=2024/month=11/dispatchprice_a8eb548ef8bbf856aeecad3fad71890984969a59e9114a7fd90b9dfa586cc900.csv.gz,,SUCCESS,
data/raw/aemo/mmsdm_dispatchprice/PUBLIC_DVD_DISPATCHPRICE_202412010000.zip,2140354,2026-07-14T15:46:34Z,5602df252a1f4768925b0445b6b2a2960fb236fa785ce329c310d8237a503945,8928,2026-07-14T15:54:28Z,data/raw/aemo/mmsdm_dispatchprice/dispatchprice_normalized_cache/year=2024/month=12/dispatchprice_5602df252a1f4768925b0445b6b2a2960fb236fa785ce329c310d8237a503945.csv.gz,,SUCCESS,
