source_file_path,file_size_bytes,modified_timestamp_utc,sha256_hash,rows_ingested,ingestion_timestamp_utc,output_partition_path,cache_schema_version,status,error
data/raw/aemo/mmsdm_dispatchregionsum/PUBLIC_DVD_DISPATCHREGIONSUM_202001010000.zip,4523634,2026-07-14T06:28:33Z,eee9880768d14b4ccc8b7c83391596b5274b9da1a7706f0828c357602cd79f6f,18154,2026-07-14T13:43:52Z,data/raw/aemo/mmsdm_dispatchregionsum/dispatchregionsum_normalized_cache/year=2020/month=01/dispatchregionsum_eee9880768d14b4ccc8b7c83391596b5274b9da1a7706f0828c357602cd79f6f.csv.gz,2.0,SUCCESS,
data/raw/aemo/mmsdm_dispatchregionsum/PUBLIC_DVD_DISPATCHREGIONSUM_202002010000.zip,4637675,2026-07-14T11:30:16Z,6b3fac287be5b904daf3d93623e4a6febf04c8d73c93b86b306f5a67278be81a,18468,2026-07-14T13:44:31Z,data/raw/aemo/mmsdm_dispatchregionsum/dispatchregionsum_normalized_cache/year=2020/month=02/dispatchregionsum_6b3fac287be5b904daf3d93623e4a6febf04c8d73c93b86b306f5a67278be81a.csv.gz,2.0,SUCCESS,
data/raw/aemo/mmsdm_dispatchregionsum/PUBLIC_DVD_DISPATCHREGIONSUM_202003010000.zip,4508477,2026-07-14T11:30:19Z,d348c9f91f8b4a5cd0fe4f9061867c59feadf4fc310ad7edb8792d989819e979,17856,2026-07-14T13:45:29Z,data/raw/aemo/mmsdm_dispatchregionsum/dispatchregionsum_normalized_cache/year=2020/month=03/dispatchregionsum_d348c9f91f8b4a5cd0fe4f9061867c59feadf4fc310ad7edb8792d989819e979.csv.gz,2.0,SUCCESS,
data/raw/aemo/mmsdm_dispatchregionsum/PUBLIC_DVD_DISPATCHREGIONSUM_202410010000.zip,5965328,2026-07-14T15:46:23Z,9f8f2e561c640d6c7e1d7b45a4dd5c275e6fcc9f49efe0521f575973a653998c,17856,2026-07-14T16:06:52Z,data/raw/aemo/mmsdm_dispatchregionsum/dispatchregionsum_normalized_cache/year=2024/month=10/dispatchregionsum_9f8f2e561c640d6c7e1d7b45a4dd5c275e6fcc9f49efe0521f575973a653998c.csv.gz,2.0,SUCCESS,
data/raw/aemo/mmsdm_dispatchregionsum/PUBLIC_DVD_DISPATCHREGIONSUM_202411010000.zip,5831254,2026-07-14T15:46:32Z,68afb54af860b75f81152bfa2c27bec7bb857395d713635688bd96a4fe7c9878,17304,2026-07-14T16:07:30Z,data/raw/aemo/mmsdm_dispatchregionsum/dispatchregionsum_normalized_cache/year=2024/month=11/dispatchregionsum_68afb54af860b75f81152bfa2c27bec7bb857395d713635688bd96a4fe7c9878.csv.gz,2.0,SUCCESS,
data/raw/aemo/mmsdm_dispatchregionsum/PUBLIC_DVD_DISPATCHREGIONSUM_202412010000.zip,6093149,2026-07-14T15:46:40Z,8ee01732f0a28873173fcf365ee83bc4f0eef15e00a281fbaa58944fcac1a861,17856,2026-07-14T16:08:28Z,data/raw/aemo/mmsdm_dispatchregionsum/dispatchregionsum_normalized_cache/year=2024/month=12/dispatchregionsum_8ee01732f0a28873173fcf365ee83bc4f0eef15e00a281fbaa58944fcac1a861.csv.gz,2.0,SUCCESS,
