C,NEM,SRRES,NEMMCO,PUBLIC,"2026/06/30 16:06:47"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2026Q1T07, VersionNo 4",C2026Q1T07,4
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
