C,NEM,SRRES,NEMMCO,PUBLIC,"2026/07/02 11:01:33"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2026Q4T05, VersionNo 8",C2026Q4T05,8
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
