C,NEM,SRRES,NEMMCO,PUBLIC,"2026/07/02 14:03:08"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2025Q3T08, VersionNo 6",C2025Q3T08,6
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
