C,NEM,SRRES,NEMMCO,PUBLIC,"2026/07/02 14:03:19"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2026Q3T04, VersionNo 6",C2026Q3T04,6
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T04,6,NSW1-QLD1,NSW1,45,45,3992.25,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T04,6,NSW1-QLD1,QLD1,110,110,37536,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T04,6,V-SA,SA1,88,64,3243,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T04,6,V-SA,VIC1,98,73,13154.05,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T04,6,VIC1-NSW1,NSW1,109,108,1503,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T04,6,VIC1-NSW1,VIC1,187,125,16600.05,0
C,END OF REPORT,10
