C,NEM,SRRES,NEMMCO,PUBLIC,"2026/07/02 09:09:59"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2027Q2T03, VersionNo 7",C2027Q2T03,7
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
D,RESIDUE_PUBLIC_DATA,,1,C2027Q2T03,7,NSW1-QLD1,NSW1,72,62,4505,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q2T03,7,NSW1-QLD1,QLD1,129,108,33633.6,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q2T03,7,V-SA,SA1,71,61,4888,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q2T03,7,V-SA,VIC1,80,57,9916.68,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q2T03,7,VIC1-NSW1,NSW1,108,108,2353,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q2T03,7,VIC1-NSW1,VIC1,140,115,14307,0
C,END OF REPORT,10
