C,NEM,SRRES,NEMMCO,PUBLIC,"2025/06/16 14:26:46"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2026Q3T08, VersionNo 1",C2026Q3T08,1
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T08,1,NSW1-QLD1,NSW1,45,45,4803.45,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T08,1,NSW1-QLD1,QLD1,147,100,30280.84,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T08,1,V-SA,SA1,104,69,4843.21,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T08,1,V-SA,VIC1,103,81,16180.33,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T08,1,VIC1-NSW1,NSW1,132,108,3380.16,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T08,1,VIC1-NSW1,VIC1,196,125,17904.59,0
C,END OF REPORT,10
