C,NEM,SRRES,NEMMCO,PUBLIC,"2026/07/02 14:03:35"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2027Q1T07, VersionNo 9",C2027Q1T07,9
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
D,RESIDUE_PUBLIC_DATA,,1,C2027Q1T07,9,NSW1-QLD1,NSW1,57,45,18648.9,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q1T07,9,NSW1-QLD1,QLD1,133,101,22680,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q1T07,9,V-SA,SA1,70,64,4500,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q1T07,9,V-SA,VIC1,133,82,19564.88,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q1T07,9,VIC1-NSW1,NSW1,123,95,5003,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q1T07,9,VIC1-NSW1,VIC1,176,114,13248,0
C,END OF REPORT,10
