C,NEM,SRRES,NEMMCO,PUBLIC,"2026/06/30 16:06:53"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2025Q1T12, VersionNo 4",C2025Q1T12,4
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
