C,NEM,SRRES,NEMMCO,PUBLIC,"2026/06/30 16:07:38"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2028Q2T01, VersionNo 2",C2028Q2T01,2
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T01,2,NSW1-QLD1,NSW1,62,62,4476.45,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T01,2,NSW1-QLD1,QLD1,108,108,30360,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T01,2,V-SA,SA1,64,64,4082,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T01,2,V-SA,VIC1,73,73,10836.31,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T01,2,VIC1-NSW1,NSW1,108,108,3050.22,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T01,2,VIC1-NSW1,VIC1,125,125,13950,0
C,END OF REPORT,10
