C,NEM,SRRES,NEMMCO,PUBLIC,"2026/06/30 15:18:19"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2025Q3T08, VersionNo 3",C2025Q3T08,3
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
