C,NEM,SRRES,NEMMCO,PUBLIC,"2026/07/01 10:49:56"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2026Q3T03, VersionNo 3",C2026Q3T03,3
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
