C,NEM,SRRES,NEMMCO,PUBLIC,"2026/07/01 15:04:49"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2025Q2T09, VersionNo 5",C2025Q2T09,5
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
