C,NEM,SRRES,NEMMCO,PUBLIC,"2026/06/30 15:18:18"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2025Q1T10, VersionNo 3",C2025Q1T10,3
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
