C,NEM,SRRES,NEMMCO,PUBLIC,"2026/06/30 16:06:52"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2027Q3T01, VersionNo 4",C2027Q3T01,4
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
