C,NEM,SRRES,NEMMCO,PUBLIC,"2026/07/02 09:09:33"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2025Q2T10, VersionNo 7",C2025Q2T10,7
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
