C,NEM,SRRES,NEMMCO,PUBLIC,"2026/06/30 15:37:48"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2026Q1T09, VersionNo 6",C2026Q1T09,6
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
