C,NEM,SRRES,NEMMCO,PUBLIC,"2026/07/02 13:06:28"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2028Q2T02, VersionNo 8",C2028Q2T02,8
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T02,8,NSW1-QLD1,NSW1,67,62,3822,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T02,8,NSW1-QLD1,QLD1,133,108,30591,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T02,8,V-SA,SA1,64,64,3709.8,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T02,8,V-SA,VIC1,83,67,8503,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T02,8,VIC1-NSW1,NSW1,79,79,3000.66,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T02,8,VIC1-NSW1,VIC1,125,109,12400.87,0
C,END OF REPORT,10
