C,NEM,SRRES,NEMMCO,PUBLIC,"2026/03/16 14:13:36"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2028Q4T02, VersionNo 1",C2028Q4T02,1
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
D,RESIDUE_PUBLIC_DATA,,1,C2028Q4T02,1,NSW1-QLD1,NSW1,62,62,7032.48,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q4T02,1,NSW1-QLD1,QLD1,116,108,19080.18,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q4T02,1,V-SA,SA1,66,64,2000.78,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q4T02,1,V-SA,VIC1,108,73,3300.37,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q4T02,1,VIC1-NSW1,NSW1,108,108,1683.27,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q4T02,1,VIC1-NSW1,VIC1,150,125,3700.87,0
C,END OF REPORT,10
