C,NEM,SRRES,NEMMCO,PUBLIC,"2026/07/02 14:03:03"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2024Q3T12, VersionNo 6",C2024Q3T12,6
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
