C,NEM,SRRES,NEMMCO,PUBLIC,"2026/07/02 09:10:19"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2027Q3T03, VersionNo 10",C2027Q3T03,10
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
D,RESIDUE_PUBLIC_DATA,,1,C2027Q3T03,10,NSW1-QLD1,NSW1,62,62,5055.51,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q3T03,10,NSW1-QLD1,QLD1,135,108,33771.85,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q3T03,10,V-SA,SA1,67,67,5414.85,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q3T03,10,V-SA,VIC1,58,56,11503,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q3T03,10,VIC1-NSW1,NSW1,101,101,2976.22,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q3T03,10,VIC1-NSW1,VIC1,140,113,18303,0
C,END OF REPORT,10
