C,NEM,SRRES,NEMMCO,PUBLIC,"2026/05/08 10:55:30"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2027Q4T02, VersionNo 2",C2027Q4T02,2
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
D,RESIDUE_PUBLIC_DATA,,1,C2027Q4T02,2,NSW1-QLD1,NSW1,62,62,9345.36,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q4T02,2,NSW1-QLD1,QLD1,110,108,20053,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q4T02,2,V-SA,SA1,64,64,5251.77,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q4T02,2,V-SA,VIC1,72,72,11103,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q4T02,2,VIC1-NSW1,NSW1,108,108,1853,0
D,RESIDUE_PUBLIC_DATA,,1,C2027Q4T02,2,VIC1-NSW1,VIC1,127,125,16203,0
C,END OF REPORT,10
