C,NEM,SRRES,NEMMCO,PUBLIC,"2026/05/08 10:55:20"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2026Q1T09, VersionNo 2",C2026Q1T09,2
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
