C,NEM,SRRES,NEMMCO,PUBLIC,"2026/07/01 10:50:36"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2026Q2T06, VersionNo 5",C2026Q2T06,5
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
D,RESIDUE_PUBLIC_DATA,,1,C2026Q2T06,5,NSW1-QLD1,NSW1,45,45,4353.3,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q2T06,5,NSW1-QLD1,QLD1,159,103,30576,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q2T06,5,V-SA,SA1,73,64,4436,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q2T06,5,V-SA,VIC1,100,73,15288,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q2T06,5,VIC1-NSW1,NSW1,131,109,2579.56,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q2T06,5,VIC1-NSW1,VIC1,187,125,16926.05,0
C,END OF REPORT,10
