C,NEM,SRRES,NEMMCO,PUBLIC,"2026/06/30 14:30:17"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2026Q2T07, VersionNo 2",C2026Q2T07,2
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
D,RESIDUE_PUBLIC_DATA,,1,C2026Q2T07,2,NSW1-QLD1,NSW1,45,45,5147,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q2T07,2,NSW1-QLD1,QLD1,157,100,33920.76,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q2T07,2,V-SA,SA1,83,74,5903,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q2T07,2,V-SA,VIC1,98,73,15840,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q2T07,2,VIC1-NSW1,NSW1,135,113,3200,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q2T07,2,VIC1-NSW1,VIC1,254,125,19219.2,0
C,END OF REPORT,10
