C,NEM,SRRES,NEMMCO,PUBLIC,"2025/12/15 14:17:58"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2026Q3T10, VersionNo 1",C2026Q3T10,1
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T10,1,NSW1-QLD1,NSW1,61,45,3803,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T10,1,NSW1-QLD1,QLD1,125,100,31713,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T10,1,V-SA,SA1,105,64,4416,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T10,1,V-SA,VIC1,124,73,13513.5,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T10,1,VIC1-NSW1,NSW1,121,108,3312,0
D,RESIDUE_PUBLIC_DATA,,1,C2026Q3T10,1,VIC1-NSW1,VIC1,207,125,15493.61,0
C,END OF REPORT,10
