C,NEM,SRRES,NEMMCO,PUBLIC,"2025/09/15 14:17:31"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2028Q2T02, VersionNo 1",C2028Q2T02,1
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T02,1,NSW1-QLD1,NSW1,67,62,3822,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T02,1,NSW1-QLD1,QLD1,133,108,30591,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T02,1,V-SA,SA1,64,64,3709.8,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T02,1,V-SA,VIC1,89,73,8503,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T02,1,VIC1-NSW1,NSW1,108,108,3000.66,0
D,RESIDUE_PUBLIC_DATA,,1,C2028Q2T02,1,VIC1-NSW1,VIC1,141,125,12400.87,0
C,END OF REPORT,10
