C,NEM,SRRES,NEMMCO,PUBLIC,"2026/05/08 10:55:20"
C,"SETTLEMENTS RESIDUE CONTRACT REPORT","For Contract ID C2025Q4T10, VersionNo 2",C2025Q4T10,2
I,RESIDUE_PUBLIC_DATA,,1,CONTRACTID,VERSIONNO,INTERCONNECTORID,FROMREGIONID,UNITSOFFERED,UNITSSOLD,CLEARINGPRICE,RESERVEPRICE
C,END OF REPORT,4
