quarter,model_risk_discount,liquidity_discount,total_discount,discount_shortfall,mape_actual_per_unit,mape_clearing_price,weighted_score
C2025Q4,0.08,0.1,0.18,0.0,18.000003708249167,94.66449209258454,48.66579906198332
C2025Q4,0.1,0.08,0.18,0.0,18.000003708249167,94.66449209258454,48.66579906198332
C2025Q4,0.09,0.1,0.19,0.0,19.000003015385985,93.54072243643824,48.81629078380689
C2025Q4,0.1,0.09,0.19,0.0,19.000003015385985,93.54072243643824,48.81629078380689
C2025Q4,0.1,0.1,0.2,0.0,19.999993601376072,92.3601903892364,48.944072316520206
C2025Q4,0.06,0.01,0.06999999999999999,0.030000000000000013,7.000019261590156,104.69352722151274,49.07742244555919
C2025Q4,0.05,0.02,0.07,0.03,7.000019261590156,104.69352722151274,49.07742244555919
C2025Q4,0.01,0.06,0.06999999999999999,0.030000000000000013,7.000019261590156,104.69352722151274,49.07742244555919
C2025Q4,0.04,0.03,0.07,0.03,7.000019261590156,104.69352722151274,49.07742244555919
C2025Q4,0.0,0.07,0.07,0.03,7.000019261590156,104.69352722151274,49.07742244555919
C2025Q4,0.07,0.0,0.07,0.03,7.000019261590156,104.69352722151274,49.07742244555919
C2025Q4,0.03,0.04,0.07,0.03,7.000019261590156,104.69352722151274,49.07742244555919
C2025Q4,0.02,0.05,0.07,0.03,7.000019261590156,104.69352722151274,49.07742244555919
C2025Q4,0.06,0.0,0.06,0.04000000000000001,5.999983339706578,105.59529081529104,49.838106329940366
C2025Q4,0.05,0.01,0.060000000000000005,0.04,5.999983339706578,105.59529081529104,49.838106329940366
C2025Q4,0.04,0.02,0.06,0.04000000000000001,5.999983339706578,105.59529081529104,49.838106329940366
C2025Q4,0.03,0.03,0.06,0.04000000000000001,5.999983339706578,105.59529081529104,49.838106329940366
C2025Q4,0.01,0.05,0.060000000000000005,0.04,5.999983339706578,105.59529081529104,49.838106329940366
C2025Q4,0.0,0.06,0.06,0.04000000000000001,5.999983339706578,105.59529081529104,49.838106329940366
C2025Q4,0.02,0.04,0.06,0.04000000000000001,5.999983339706578,105.59529081529104,49.838106329940366
C2025Q4,0.02,0.03,0.05,0.05,4.999981495998823,106.497015035404,50.5987949117609
C2025Q4,0.03,0.02,0.05,0.05,4.999981495998823,106.497015035404,50.5987949117609
C2025Q4,0.04,0.01,0.05,0.05,4.999981495998823,106.497015035404,50.5987949117609
C2025Q4,0.05,0.0,0.05,0.05,4.999981495998823,106.497015035404,50.5987949117609
C2025Q4,0.0,0.05,0.05,0.05,4.999981495998823,106.497015035404,50.5987949117609
C2025Q4,0.01,0.04,0.05,0.05,4.999981495998823,106.497015035404,50.5987949117609
C2025Q4,0.0,0.04,0.04,0.060000000000000005,4.000000073302431,107.4429583152709,51.37718337008982
C2025Q4,0.01,0.03,0.04,0.060000000000000005,4.000000073302431,107.4429583152709,51.37718337008982
C2025Q4,0.02,0.02,0.04,0.060000000000000005,4.000000073302431,107.4429583152709,51.37718337008982
C2025Q4,0.03,0.01,0.04,0.060000000000000005,4.000000073302431,107.4429583152709,51.37718337008982
C2025Q4,0.04,0.0,0.04,0.060000000000000005,4.000000073302431,107.4429583152709,51.37718337008982
C2025Q4,0.01,0.02,0.03,0.07,2.9999982295946785,108.43194766902441,52.172778005366574
C2025Q4,0.02,0.01,0.03,0.07,2.9999982295946785,108.43194766902441,52.172778005366574
C2025Q4,0.03,0.0,0.03,0.07,2.9999982295946785,108.43194766902441,52.172778005366574
C2025Q4,0.0,0.03,0.03,0.07,2.9999982295946785,108.43194766902441,52.172778005366574
C2025Q4,0.01,0.01,0.02,0.08,1.9999989224578576,109.43196473723674,52.97278524836941
C2025Q4,0.0,0.02,0.02,0.08,1.9999989224578576,109.43196473723674,52.97278524836941
C2025Q4,0.02,0.0,0.02,0.08,1.9999989224578576,109.43196473723674,52.97278524836941
C2025Q4,0.01,0.0,0.01,0.09000000000000001,0.9999965647244344,110.54861161462557,53.81944258468489
C2025Q4,0.0,0.01,0.01,0.09000000000000001,0.9999965647244344,110.54861161462557,53.81944258468489
C2025Q4,0.0,0.0,0.0,0.1,1.3006378344989941e-05,111.66526276830405,54.66611291114863
C2026Q1,0.05,0.05,0.1,0.0,10.000001816617603,187.80481834143703,81.12192842654538
C2026Q1,0.02,0.08,0.1,0.0,10.000001816617603,187.80481834143703,81.12192842654538
C2026Q1,0.1,0.0,0.1,0.0,10.000001816617603,187.80481834143703,81.12192842654538
C2026Q1,0.06,0.04,0.1,0.0,10.000001816617603,187.80481834143703,81.12192842654538
C2026Q1,0.04,0.06,0.1,0.0,10.000001816617603,187.80481834143703,81.12192842654538
C2026Q1,0.07,0.03,0.1,0.0,10.000001816617603,187.80481834143703,81.12192842654538
C2026Q1,0.09,0.01,0.09999999999999999,1.3877787807814457e-17,10.000001816617603,187.80481834143703,81.12192842654538
C2026Q1,0.03,0.07,0.1,0.0,10.000001816617603,187.80481834143703,81.12192842654538
C2026Q1,0.0,0.1,0.1,0.0,10.000001816617603,187.80481834143703,81.12192842654538
C2026Q1,0.01,0.09,0.09999999999999999,1.3877787807814457e-17,10.000001816617603,187.80481834143703,81.12192842654538
C2026Q1,0.08,0.02,0.1,0.0,10.000001816617603,187.80481834143703,81.12192842654538
C2026Q1,0.07,0.04,0.11000000000000001,0.0,11.000002824477168,187.38476668017285,81.55390836675544
C2026Q1,0.01,0.1,0.11,0.0,11.000002824477168,187.38476668017285,81.55390836675544
C2026Q1,0.03,0.08,0.11,0.0,11.000002824477168,187.38476668017285,81.55390836675544
C2026Q1,0.02,0.09,0.11,0.0,11.000002824477168,187.38476668017285,81.55390836675544
C2026Q1,0.06,0.05,0.11,0.0,11.000002824477168,187.38476668017285,81.55390836675544
C2026Q1,0.08,0.03,0.11,0.0,11.000002824477168,187.38476668017285,81.55390836675544
C2026Q1,0.1,0.01,0.11,0.0,11.000002824477168,187.38476668017285,81.55390836675544
C2026Q1,0.04,0.07,0.11000000000000001,0.0,11.000002824477168,187.38476668017285,81.55390836675544
C2026Q1,0.09,0.02,0.11,0.0,11.000002824477168,187.38476668017285,81.55390836675544
C2026Q1,0.05,0.06,0.11,0.0,11.000002824477168,187.38476668017285,81.55390836675544
C2026Q1,0.05,0.04,0.09,0.010000000000000009,8.999998978248735,188.22487844408425,81.68995076458295
C2026Q1,0.0,0.09,0.09,0.010000000000000009,8.999998978248735,188.22487844408425,81.68995076458295
C2026Q1,0.04,0.05,0.09,0.010000000000000009,8.999998978248735,188.22487844408425,81.68995076458295
C2026Q1,0.09,0.0,0.09,0.010000000000000009,8.999998978248735,188.22487844408425,81.68995076458295
C2026Q1,0.08,0.01,0.09,0.010000000000000009,8.999998978248735,188.22487844408425,81.68995076458295
C2026Q1,0.07,0.02,0.09000000000000001,0.009999999999999995,8.999998978248735,188.22487844408425,81.68995076458295
C2026Q1,0.03,0.06,0.09,0.010000000000000009,8.999998978248735,188.22487844408425,81.68995076458295
C2026Q1,0.06,0.03,0.09,0.010000000000000009,8.999998978248735,188.22487844408425,81.68995076458295
C2026Q1,0.02,0.07,0.09000000000000001,0.009999999999999995,8.999998978248735,188.22487844408425,81.68995076458295
C2026Q1,0.01,0.08,0.09,0.010000000000000009,8.999998978248735,188.22487844408425,81.68995076458295
C2026Q1,0.03,0.09,0.12,0.0,11.999998045186224,186.96471501890866,81.9858848346752
C2026Q1,0.05,0.07,0.12000000000000001,0.0,11.999998045186224,186.96471501890866,81.9858848346752
C2026Q1,0.1,0.02,0.12000000000000001,0.0,11.999998045186224,186.96471501890866,81.9858848346752
